name,level,city,county,state,country,lat,long,population,url,aggregate,tz,2020-04-10,2020-04-11
"Dade County, Missouri, United States",county,,Dade County,Missouri,United States,37.4317905,-93.849933,7561,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,0,0
"Wright County, Missouri, United States",county,,Wright County,Missouri,United States,37.270599,-92.469739,18289,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,7,7
"Webster County, Missouri, United States",county,,Webster County,Missouri,United States,37.2772475,-92.87787449999999,39592,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,3,3
"Shannon County, Missouri, United States",county,,Shannon County,Missouri,United States,37.153294,-91.337637,8166,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,0,0
"Greene County, Missouri, United States",county,,Greene County,Missouri,United States,37.2580585,-93.3436925,293086,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,71,71
"Jasper County, Missouri, United States",county,,Jasper County,Missouri,United States,37.20614705178165,-94.335409,121328,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,18,18
"Wayne County, Missouri, United States",county,,Wayne County,Missouri,United States,37.1195605,-90.4449535,12873,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,0,0
"Scott County, Missouri, United States",county,,Scott County,Missouri,United States,37.056437,-89.54975430984456,38280,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,13,13
"Lawrence County, Missouri, United States",county,,Lawrence County,Missouri,United States,37.1064545,-93.83391749999998,38355,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,0,0
"Stoddard County, Missouri, United States",county,,Stoddard County,Missouri,United States,36.877403,-89.97162649999999,29025,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,9,9
"Mississippi County, Missouri, United States",county,,Mississippi County,Missouri,United States,36.818481,-89.309326,13180,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,0,0
"Carter County, Missouri, United States",county,,Carter County,Missouri,United States,36.9559285,-90.9430345,5982,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,3,3
"Christian County, Missouri, United States",county,,Christian County,Missouri,United States,36.9536655,-93.25652399999998,88595,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,17,17
"Douglas County, Missouri, United States",county,,Douglas County,Missouri,United States,36.932331,-92.499022,13185,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,0,0
"Newton County, Missouri, United States",county,,Newton County,Missouri,United States,36.902308,-94.3389345,58236,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,7,7
"Howell County, Missouri, United States",county,,Howell County,Missouri,United States,36.7773395,-91.8880109879062,40117,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,4,4
"Stone County, Missouri, United States",county,,Stone County,Missouri,United States,36.747108981481745,-93.45864399999999,31952,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,3,3
"Butler County, Missouri, United States",county,,Butler County,Missouri,United States,36.712212,-90.4076425,42478,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,10,10
"Barry County, Missouri, United States",county,,Barry County,Missouri,United States,36.715246,-93.8254445,35789,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,2,2
"New Madrid County, Missouri, United States",county,,New Madrid County,Missouri,United States,36.6038455,-89.64997699999999,17076,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,6,6
"Oregon County, Missouri, United States",county,,Oregon County,Missouri,United States,36.692918,-91.3971295,10529,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,1,1
"Ripley County, Missouri, United States",county,,Ripley County,Missouri,United States,36.660692,-90.85064399999999,13288,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,3,3
"Taney County, Missouri, United States",county,,Taney County,Missouri,United States,36.657319,-93.04009670419994,55928,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,7,7
"Ozark County, Missouri, United States",county,,Ozark County,Missouri,United States,36.651647999999994,-92.4423395,9174,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,0,0
"McDonald County, Missouri, United States",county,,McDonald County,Missouri,United States,36.6325735,-94.342979,22837,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,3,3
"Dunklin County, Missouri, United States",county,,Dunklin County,Missouri,United States,36.313447499999995,-90.16587999999999,29131,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,12,12
"Pemiscot County, Missouri, United States",county,,Pemiscot County,Missouri,United States,36.213328000000004,-89.7479085,15805,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,4,4
"(unassigned), Missouri, United States",county,,(unassigned),Missouri,United States,,,,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,,0,0
"Missouri, United States",state,,,Missouri,United States,38.305,-92.434,6137428,https://opendata.arcgis.com/datasets/6f2a47a25872470a815bcd95f52c2872_0.csv,county,America/Chicago,3799,3799
"St. Louis County, Missouri, United States",county,,St. Louis County,Missouri,United States,38.639327143832745,-90.427009,994205,https://opendata.arcgis.com/datasets/4b76809cf8084f87b5ee4e18c33c9d29_0.csv,county,America/Chicago,1472,1472
"Adams County, Mississippi, United States",county,,Adams County,Mississippi,United States,31.46822746557815,-91.404425,30693,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,42,42
"Alcorn County, Mississippi, United States",county,,Alcorn County,Mississippi,United States,34.875828,-88.59350193117595,36953,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,7,7
"Amite County, Mississippi, United States",county,,Amite County,Mississippi,United States,31.1742679818022,-90.82150674109005,12297,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,10,10
"Attala County, Mississippi, United States",county,,Attala County,Mississippi,United States,33.0827575,-89.641145,18174,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,17,17
"Benton County, Mississippi, United States",county,,Benton County,Mississippi,United States,34.788941,-89.18499254364446,8259,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,5,5
"Bolivar County, Mississippi, United States",county,,Bolivar County,Mississippi,United States,33.8250005,-90.94476949999999,30628,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,61,61
"Calhoun County, Mississippi, United States",county,,Calhoun County,Mississippi,United States,33.9419015,-89.323812,14361,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,13,13
"Carroll County, Mississippi, United States",county,,Carroll County,Mississippi,United States,33.445717,-89.910072,9947,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,7,7
"Chickasaw County, Mississippi, United States",county,,Chickasaw County,Mississippi,United States,33.906774999999996,-88.9553725,17103,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,21,21
"Choctaw County, Mississippi, United States",county,,Choctaw County,Mississippi,United States,33.3210365,-89.2711525,8210,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,9,9
"Claiborne County, Mississippi, United States",county,,Claiborne County,Mississippi,United States,32.005270499999995,-90.9812745,8988,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,3,3
"Clarke County, Mississippi, United States",county,,Clarke County,Mississippi,United States,32.0271518012396,-88.67257050819194,15541,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,13,13
"Clay County, Mississippi, United States",county,,Clay County,Mississippi,United States,33.659271,-88.7539535,19316,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,17,17
"Coahoma County, Mississippi, United States",county,,Coahoma County,Mississippi,United States,34.255278000000004,-90.6784215,22124,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,37,37
"Copiah County, Mississippi, United States",county,,Copiah County,Mississippi,United States,31.867552999999997,-90.4221575,28065,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,30,30
"Covington County, Mississippi, United States",county,,Covington County,Mississippi,United States,31.6152755,-89.577396,18636,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,8,8
"DeSoto County, Mississippi, United States",county,,DeSoto County,Mississippi,United States,34.852118000000004,-90.018459,184945,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,158,158
"Forrest County, Mississippi, United States",county,,Forrest County,Mississippi,United States,31.1720105,-89.2947915,74897,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,76,76
"Franklin County, Mississippi, United States",county,,Franklin County,Mississippi,United States,31.465950999999997,-90.89563999999999,7713,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,9,9
"George County, Mississippi, United States",county,,George County,Mississippi,United States,30.866284,-88.64874430063955,24500,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,7,7
"Greene County, Mississippi, United States",county,,Greene County,Mississippi,United States,31.216908868798846,-88.63367157688364,13586,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,1,1
"Grenada County, Mississippi, United States",county,,Grenada County,Mississippi,United States,33.7872445,-89.82194150000001,20758,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,10,10
"Hancock County, Mississippi, United States",county,,Hancock County,Mississippi,United States,30.4111555,-89.50606223426985,47632,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,37,37
"Harrison County, Mississippi, United States",county,,Harrison County,Mississippi,United States,30.43909,-89.07793711807979,208080,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,99,99
"Hinds County, Mississippi, United States",county,,Hinds County,Mississippi,United States,32.3110675,-90.3971595,231840,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,219,219
"Holmes County, Mississippi, United States",county,,Holmes County,Mississippi,United States,33.127311500000005,-90.090261,17010,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,39,39
"Humphreys County, Mississippi, United States",county,,Humphreys County,Mississippi,United States,33.125997,-90.5318535,8064,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,9,9
"Itawamba County, Mississippi, United States",county,,Itawamba County,Mississippi,United States,34.2760031211401,-88.35047549999999,23390,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,8,8
"Jackson County, Mississippi, United States",county,,Jackson County,Mississippi,United States,30.46267,-88.639257,143617,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,135,135
"Jasper County, Mississippi, United States",county,,Jasper County,Mississippi,United States,32.013138,-89.1165755,16383,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,10,10
"Jefferson County, Mississippi, United States",county,,Jefferson County,Mississippi,United States,31.739957999999998,-91.0504835,6990,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,4,4
"Jefferson Davis County, Mississippi, United States",county,,Jefferson Davis County,Mississippi,United States,31.582337499999998,-89.78143549999999,11128,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,5,5
"Jones County, Mississippi, United States",county,,Jones County,Mississippi,United States,31.629011499999997,-89.172198,68098,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,25,25
"Kemper County, Mississippi, United States",county,,Kemper County,Mississippi,United States,32.753016292412,-88.63133551280418,9742,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,14,14
"Lafayette County, Mississippi, United States",county,,Lafayette County,Mississippi,United States,34.357841,-89.483413,54019,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,28,28
"Lamar County, Mississippi, United States",county,,Lamar County,Mississippi,United States,31.2082405,-89.5010375,63343,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,28,28
"Lauderdale County, Mississippi, United States",county,,Lauderdale County,Mississippi,United States,32.40115445970515,-88.6521366232591,74125,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,118,118
"Lawrence County, Mississippi, United States",county,,Lawrence County,Mississippi,United States,31.5452165,-90.1020655,12586,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,7,7
"Leake County, Mississippi, United States",county,,Leake County,Mississippi,United States,32.753988,-89.523946,22786,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,22,22
"Lee County, Mississippi, United States",county,,Lee County,Mississippi,United States,34.291856499999994,-88.6836415,85436,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,41,41
"Leflore County, Mississippi, United States",county,,Leflore County,Mississippi,United States,33.523354999999995,-90.277601,28183,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,43,43
"Lincoln County, Mississippi, United States",county,,Lincoln County,Mississippi,United States,31.533414999999998,-90.49061,34153,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,41,41
"Lowndes County, Mississippi, United States",county,,Lowndes County,Mississippi,United States,33.5162565,-88.46009367329755,58595,"https://msdh.ms.gov/msdhsite/_static/14,0,420.html",county,America/Chicago,19,19
